"","MGI.ID","HGNC.ID","mp.description","GTEX.tissues","HPO.superclass.description","MP.Term","TS28.mutant.expression.detected","TPM >/= 0.1 TPM","TPM >/= 1 TPM"
"1976","MGI:95583","HGNC:3969","reproductive system phenotype","Kidney - Cortex","Abnormality of the genitourinary system","abnormal testes secretion","Yes","No","No"
"1977","MGI:95583","HGNC:3969","reproductive system phenotype","Testis","Abnormality of the genitourinary system","abnormal testes secretion","Yes","Yes","Yes"
"1978","MGI:95583","HGNC:3969","reproductive system phenotype","Fallopian Tube","Abnormality of the genitourinary system","abnormal testes secretion","Yes","No","No"
"1979","MGI:95583","HGNC:3969","reproductive system phenotype","Ovary","Abnormality of the genitourinary system","abnormal testes secretion","Yes","Yes","No"
"1980","MGI:95583","HGNC:3969","reproductive system phenotype","Bladder","Abnormality of the genitourinary system","abnormal testes secretion","Yes","No","No"
"1981","MGI:95583","HGNC:3969","reproductive system phenotype","Uterus","Abnormality of the genitourinary system","abnormal testes secretion","Yes","No","No"
"1982","MGI:95583","HGNC:3969","reproductive system phenotype","Cervix - Ectocervix","Abnormality of the genitourinary system","abnormal testes secretion","Yes","No","No"
"1983","MGI:95583","HGNC:3969","reproductive system phenotype","Cervix - Endocervix","Abnormality of the genitourinary system","abnormal testis size","Yes","No","No"
"1984","MGI:95583","HGNC:3969","reproductive system phenotype","Prostate","Abnormality of the genitourinary system","abnormal testis size","Yes","No","No"
"1985","MGI:95583","HGNC:3969","reproductive system phenotype","Vagina","Abnormality of the genitourinary system","abnormal testis size","Yes","No","No"
"1986","MGI:95583","HGNC:3969","reproductive system phenotype","Kidney - Cortex","Abnormality of the genitourinary system","abnormal testis size","Yes","No","No"
"1987","MGI:95583","HGNC:3969","reproductive system phenotype","Testis","Abnormality of the genitourinary system","abnormal testis size","Yes","Yes","Yes"
"1988","MGI:95583","HGNC:3969","reproductive system phenotype","Fallopian Tube","Abnormality of the genitourinary system","abnormal testis size","Yes","No","No"
"1989","MGI:95583","HGNC:3969","reproductive system phenotype","Ovary","Abnormality of the genitourinary system","abnormal testis size","Yes","Yes","No"
"1990","MGI:95583","HGNC:3969","reproductive system phenotype","Bladder","Abnormality of the genitourinary system","abnormal testis size","Yes","No","No"
"1991","MGI:95583","HGNC:3969","reproductive system phenotype","Uterus","Abnormality of the genitourinary system","abnormal testis size","Yes","No","No"
"1992","MGI:95583","HGNC:3969","reproductive system phenotype","Cervix - Ectocervix","Abnormality of the genitourinary system","abnormal testis size","Yes","No","No"
"1993","MGI:95621","HGNC:4083","nervous system phenotype","Brain - Anterior cingulate cortex (BA24)","Abnormality of the nervous system","abnormal hippocampus neuron morphology","Yes","Yes","Yes"
"1994","MGI:95621","HGNC:4083","nervous system phenotype","Nerve - Tibial","Abnormality of the nervous system","abnormal hippocampus neuron morphology","Yes","Yes","Yes"
"1995","MGI:95621","HGNC:4083","nervous system phenotype","Brain - Cerebellum","Abnormality of the nervous system","abnormal hippocampus neuron morphology","Yes","Yes","Yes"
"1996","MGI:95621","HGNC:4083","nervous system phenotype","Pituitary","Abnormality of the nervous system","abnormal hippocampus neuron morphology","Yes","Yes","Yes"
"1997","MGI:95621","HGNC:4083","nervous system phenotype","Brain - Amygdala","Abnormality of the nervous system","abnormal hippocampus neuron morphology","Yes","Yes","Yes"
"1998","MGI:95621","HGNC:4083","nervous system phenotype","Brain - Cerebellar Hemisphere","Abnormality of the nervous system","abnormal hippocampus neuron morphology","Yes","Yes","Yes"
"1999","MGI:95621","HGNC:4083","nervous system phenotype","Brain - Spinal cord (cervical c-1)","Abnormality of the nervous system","abnormal hippocampus neuron morphology","Yes","Yes","Yes"
"2000","MGI:95621","HGNC:4083","nervous system phenotype","Brain - Cortex","Abnormality of the nervous system","abnormal hippocampus neuron morphology","Yes","Yes","Yes"
"2001","MGI:95621","HGNC:4083","nervous system phenotype","Brain - Frontal Cortex (BA9)","Abnormality of the nervous system","abnormal hippocampus neuron morphology","Yes","Yes","Yes"
"2002","MGI:95621","HGNC:4083","nervous system phenotype","Brain - Substantia nigra","Abnormality of the nervous system","abnormal hippocampus neuron morphology","Yes","Yes","Yes"
"2003","MGI:95621","HGNC:4083","nervous system phenotype","Brain - Caudate (basal ganglia)","Abnormality of the nervous system","abnormal hippocampus neuron morphology","Yes","Yes","Yes"
"2004","MGI:95621","HGNC:4083","nervous system phenotype","Brain - Hippocampus","Abnormality of the nervous system","abnormal hippocampus neuron morphology","Yes","Yes","Yes"
"2005","MGI:95621","HGNC:4083","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","abnormal hippocampus neuron morphology","Yes","Yes","Yes"
"2006","MGI:95621","HGNC:4083","nervous system phenotype","Brain - Nucleus accumbens (basal ganglia)","Abnormality of the nervous system","abnormal hippocampus neuron morphology","Yes","Yes","Yes"
"2007","MGI:95621","HGNC:4083","nervous system phenotype","Brain - Hypothalamus","Abnormality of the nervous system","abnormal hippocampus neuron morphology","Yes","Yes","Yes"
"2008","MGI:95655","HGNC:4165","pigmentation phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","abnormal retinal pigment epithelium morphology","No","Yes","Yes"
"2009","MGI:95655","HGNC:4165","pigmentation phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","abnormal retinal pigment epithelium morphology","No","Yes","Yes"
"2010","MGI:95661","HGNC:4170","hematopoietic system phenotype","Whole Blood","Abnormality of blood and blood-forming tissues","decreased hematocrit","Yes","Yes","Yes"
"2011","MGI:95661","HGNC:4170","homeostasis/metabolism phenotype","Whole Blood","Abnormality of metabolism/homeostasis","decreased circulating interleukin-13 level","Yes","Yes","Yes"
"2012","MGI:95661","HGNC:4170","homeostasis/metabolism phenotype","Whole Blood","Abnormality of metabolism/homeostasis","decreased circulating interleukin-4 level","Yes","Yes","Yes"
"2013","MGI:95661","HGNC:4170","immune system phenotype","Spleen","Abnormality of the immune system","decreased circulating interleukin-13 level","Yes","Yes","Yes"
"2014","MGI:95661","HGNC:4170","immune system phenotype","Spleen","Abnormality of the immune system","decreased circulating interleukin-4 level","Yes","Yes","Yes"
"2015","MGI:95662","HGNC:4171","homeostasis/metabolism phenotype","Whole Blood","Abnormality of metabolism/homeostasis","decreased blood urea nitrogen level","Yes","Yes","No"
"2016","MGI:95663","HGNC:4172","nervous system phenotype","Brain - Anterior cingulate cortex (BA24)","Abnormality of the nervous system","abnormal brain morphology","Yes","No","No"
"2017","MGI:95663","HGNC:4172","nervous system phenotype","Nerve - Tibial","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","No"
"2018","MGI:95663","HGNC:4172","nervous system phenotype","Brain - Amygdala","Abnormality of the nervous system","abnormal brain morphology","Yes","No","No"
"2019","MGI:95663","HGNC:4172","nervous system phenotype","Brain - Frontal Cortex (BA9)","Abnormality of the nervous system","abnormal brain morphology","Yes","No","No"
"2020","MGI:95663","HGNC:4172","nervous system phenotype","Brain - Cerebellar Hemisphere","Abnormality of the nervous system","abnormal brain morphology","Yes","No","No"
"2021","MGI:95663","HGNC:4172","nervous system phenotype","Brain - Cerebellum","Abnormality of the nervous system","abnormal brain morphology","Yes","No","No"
"2022","MGI:95663","HGNC:4172","nervous system phenotype","Brain - Caudate (basal ganglia)","Abnormality of the nervous system","abnormal brain morphology","Yes","No","No"
"2023","MGI:95663","HGNC:4172","nervous system phenotype","Brain - Nucleus accumbens (basal ganglia)","Abnormality of the nervous system","abnormal brain morphology","Yes","No","No"
"2024","MGI:95663","HGNC:4172","nervous system phenotype","Pituitary","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","Yes"
"2025","MGI:95663","HGNC:4172","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","abnormal brain morphology","Yes","No","No"
"2026","MGI:95663","HGNC:4172","nervous system phenotype","Brain - Hypothalamus","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","No"
"2027","MGI:95663","HGNC:4172","nervous system phenotype","Brain - Hippocampus","Abnormality of the nervous system","abnormal brain morphology","Yes","No","No"
"2028","MGI:95663","HGNC:4172","nervous system phenotype","Brain - Spinal cord (cervical c-1)","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","No"
"2029","MGI:95663","HGNC:4172","nervous system phenotype","Brain - Substantia nigra","Abnormality of the nervous system","abnormal brain morphology","Yes","Yes","No"
"2030","MGI:95663","HGNC:4172","nervous system phenotype","Brain - Cortex","Abnormality of the nervous system","abnormal brain morphology","Yes","No","No"
"2031","MGI:95664","HGNC:4173","homeostasis/metabolism phenotype","Whole Blood","Abnormality of metabolism/homeostasis","hydrops fetalis","Yes","No","No"
"2032","MGI:95664","HGNC:4173","cardiovascular system phenotype","Heart - Atrial Appendage","Abnormality of the cardiovascular system","abnormal myocardial trabeculae morphology","Yes","Yes","Yes"
"2033","MGI:95664","HGNC:4173","cardiovascular system phenotype","Heart - Left Ventricle","Abnormality of the cardiovascular system","abnormal myocardial trabeculae morphology","Yes","Yes","Yes"
"2034","MGI:95664","HGNC:4173","cardiovascular system phenotype","Artery - Aorta","Abnormality of the cardiovascular system","abnormal myocardial trabeculae morphology","Yes","No","No"
"2035","MGI:95664","HGNC:4173","cardiovascular system phenotype","Artery - Tibial","Abnormality of the cardiovascular system","abnormal myocardial trabeculae morphology","Yes","No","No"
"2036","MGI:95664","HGNC:4173","cardiovascular system phenotype","Artery - Coronary","Abnormality of the cardiovascular system","abnormal myocardial trabeculae morphology","Yes","Yes","Yes"
"2037","MGI:95664","HGNC:4173","cardiovascular system phenotype","Heart - Atrial Appendage","Abnormality of the cardiovascular system","thin myocardium","Yes","Yes","Yes"
"2038","MGI:95664","HGNC:4173","cardiovascular system phenotype","Heart - Left Ventricle","Abnormality of the cardiovascular system","thin myocardium","Yes","Yes","Yes"
"2039","MGI:95664","HGNC:4173","cardiovascular system phenotype","Artery - Aorta","Abnormality of the cardiovascular system","thin myocardium","Yes","No","No"
"2040","MGI:95664","HGNC:4173","cardiovascular system phenotype","Artery - Tibial","Abnormality of the cardiovascular system","thin myocardium","Yes","No","No"
"2041","MGI:95664","HGNC:4173","cardiovascular system phenotype","Artery - Coronary","Abnormality of the cardiovascular system","thin myocardium","Yes","Yes","Yes"
"2042","MGI:95664","HGNC:4173","muscle phenotype","Muscle - Skeletal","Abnormality of the musculature","abnormal myocardial trabeculae morphology","Yes","No","No"
"2043","MGI:95664","HGNC:4173","muscle phenotype","Muscle - Skeletal","Abnormality of the musculature","thin myocardium","Yes","No","No"
"2044","MGI:95664","HGNC:4173","growth/size/body region phenotype","Muscle - Skeletal","Abnormality of the skeletal system","decreased embryo size","Yes","No","No"
"2045","MGI:95692","HGNC:4224","endocrine/exocrine gland phenotype","Breast - Mammary Tissue","Abnormality of the breast","abnormal ovary morphology","Yes","Yes","No"
"2046","MGI:95692","HGNC:4224","endocrine/exocrine gland phenotype","Breast - Mammary Tissue","Abnormality of the breast","ovary cysts","Yes","Yes","No"
"2047","MGI:95692","HGNC:4224","endocrine/exocrine gland phenotype","Breast - Mammary Tissue","Abnormality of the breast","small ovary","Yes","Yes","No"
"2048","MGI:95692","HGNC:4224","endocrine/exocrine gland phenotype","Pituitary","Abnormality of the endocrine system","ovary cysts","Yes","Yes","Yes"
"2049","MGI:95692","HGNC:4224","endocrine/exocrine gland phenotype","Thyroid","Abnormality of the endocrine system","ovary cysts","Yes","Yes","Yes"
"2050","MGI:95692","HGNC:4224","endocrine/exocrine gland phenotype","Adrenal Gland","Abnormality of the endocrine system","ovary cysts","Yes","Yes","No"
"2051","MGI:95692","HGNC:4224","endocrine/exocrine gland phenotype","Pituitary","Abnormality of the endocrine system","abnormal ovary morphology","Yes","Yes","Yes"
"2052","MGI:95692","HGNC:4224","endocrine/exocrine gland phenotype","Thyroid","Abnormality of the endocrine system","abnormal ovary morphology","Yes","Yes","Yes"
"2053","MGI:95692","HGNC:4224","endocrine/exocrine gland phenotype","Adrenal Gland","Abnormality of the endocrine system","abnormal ovary morphology","Yes","Yes","No"
"2054","MGI:95692","HGNC:4224","endocrine/exocrine gland phenotype","Pituitary","Abnormality of the endocrine system","small ovary","Yes","Yes","Yes"
"2055","MGI:95692","HGNC:4224","endocrine/exocrine gland phenotype","Thyroid","Abnormality of the endocrine system","small ovary","Yes","Yes","Yes"
"2056","MGI:95692","HGNC:4224","endocrine/exocrine gland phenotype","Adrenal Gland","Abnormality of the endocrine system","small ovary","Yes","Yes","No"
"2057","MGI:95692","HGNC:4224","reproductive system phenotype","Fallopian Tube","Abnormality of the genitourinary system","abnormal ovary morphology","Yes","Yes","No"
"2058","MGI:95692","HGNC:4224","reproductive system phenotype","Bladder","Abnormality of the genitourinary system","abnormal ovary morphology","Yes","Yes","Yes"
"2059","MGI:95692","HGNC:4224","reproductive system phenotype","Uterus","Abnormality of the genitourinary system","abnormal ovary morphology","Yes","Yes","No"
"2060","MGI:95692","HGNC:4224","reproductive system phenotype","Ovary","Abnormality of the genitourinary system","abnormal ovary morphology","Yes","Yes","No"
"2061","MGI:95692","HGNC:4224","reproductive system phenotype","Vagina","Abnormality of the genitourinary system","abnormal ovary morphology","Yes","Yes","No"
"2062","MGI:95692","HGNC:4224","reproductive system phenotype","Prostate","Abnormality of the genitourinary system","abnormal ovary morphology","Yes","Yes","No"
"2063","MGI:95692","HGNC:4224","reproductive system phenotype","Cervix - Ectocervix","Abnormality of the genitourinary system","abnormal ovary morphology","Yes","Yes","No"
"2064","MGI:95692","HGNC:4224","reproductive system phenotype","Cervix - Endocervix","Abnormality of the genitourinary system","abnormal ovary morphology","Yes","Yes","No"
"2065","MGI:95692","HGNC:4224","reproductive system phenotype","Testis","Abnormality of the genitourinary system","abnormal ovary morphology","Yes","Yes","Yes"
"2066","MGI:95692","HGNC:4224","reproductive system phenotype","Kidney - Cortex","Abnormality of the genitourinary system","abnormal ovary morphology","Yes","Yes","No"
"2067","MGI:95692","HGNC:4224","reproductive system phenotype","Fallopian Tube","Abnormality of the genitourinary system","ovary cysts","Yes","Yes","No"
"2068","MGI:95692","HGNC:4224","reproductive system phenotype","Bladder","Abnormality of the genitourinary system","ovary cysts","Yes","Yes","Yes"
"2069","MGI:95692","HGNC:4224","reproductive system phenotype","Uterus","Abnormality of the genitourinary system","ovary cysts","Yes","Yes","No"
"2070","MGI:95692","HGNC:4224","reproductive system phenotype","Ovary","Abnormality of the genitourinary system","ovary cysts","Yes","Yes","No"
"2071","MGI:95692","HGNC:4224","reproductive system phenotype","Vagina","Abnormality of the genitourinary system","ovary cysts","Yes","Yes","No"
"2072","MGI:95692","HGNC:4224","reproductive system phenotype","Prostate","Abnormality of the genitourinary system","ovary cysts","Yes","Yes","No"
"2073","MGI:95692","HGNC:4224","reproductive system phenotype","Cervix - Ectocervix","Abnormality of the genitourinary system","ovary cysts","Yes","Yes","No"
"2074","MGI:95692","HGNC:4224","reproductive system phenotype","Cervix - Endocervix","Abnormality of the genitourinary system","ovary cysts","Yes","Yes","No"
"2075","MGI:95692","HGNC:4224","reproductive system phenotype","Testis","Abnormality of the genitourinary system","ovary cysts","Yes","Yes","Yes"
"2076","MGI:95692","HGNC:4224","reproductive system phenotype","Kidney - Cortex","Abnormality of the genitourinary system","ovary cysts","Yes","Yes","No"
"2077","MGI:95692","HGNC:4224","reproductive system phenotype","Fallopian Tube","Abnormality of the genitourinary system","small ovary","Yes","Yes","No"
"2078","MGI:95692","HGNC:4224","reproductive system phenotype","Bladder","Abnormality of the genitourinary system","small ovary","Yes","Yes","Yes"
"2079","MGI:95692","HGNC:4224","reproductive system phenotype","Uterus","Abnormality of the genitourinary system","small ovary","Yes","Yes","No"
"2080","MGI:95692","HGNC:4224","reproductive system phenotype","Ovary","Abnormality of the genitourinary system","small ovary","Yes","Yes","No"
"2081","MGI:95692","HGNC:4224","reproductive system phenotype","Vagina","Abnormality of the genitourinary system","small ovary","Yes","Yes","No"
"2082","MGI:95692","HGNC:4224","reproductive system phenotype","Prostate","Abnormality of the genitourinary system","small ovary","Yes","Yes","No"
"2083","MGI:95692","HGNC:4224","reproductive system phenotype","Cervix - Ectocervix","Abnormality of the genitourinary system","small ovary","Yes","Yes","No"
"2084","MGI:95692","HGNC:4224","reproductive system phenotype","Cervix - Endocervix","Abnormality of the genitourinary system","small ovary","Yes","Yes","No"
"2085","MGI:95692","HGNC:4224","reproductive system phenotype","Testis","Abnormality of the genitourinary system","small ovary","Yes","Yes","Yes"
"2086","MGI:95692","HGNC:4224","reproductive system phenotype","Kidney - Cortex","Abnormality of the genitourinary system","small ovary","Yes","Yes","No"
"2087","MGI:95697","HGNC:4235","nervous system phenotype","Brain - Cortex","Abnormality of the nervous system","abnormal CNS glial cell morphology","No","Yes","Yes"
"2088","MGI:95697","HGNC:4235","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","abnormal CNS glial cell morphology","No","Yes","Yes"
"2089","MGI:95697","HGNC:4235","nervous system phenotype","Brain - Hypothalamus","Abnormality of the nervous system","abnormal CNS glial cell morphology","No","Yes","Yes"
"2090","MGI:95697","HGNC:4235","nervous system phenotype","Brain - Hippocampus","Abnormality of the nervous system","abnormal CNS glial cell morphology","No","Yes","Yes"
"2091","MGI:95697","HGNC:4235","nervous system phenotype","Brain - Cerebellar Hemisphere","Abnormality of the nervous system","abnormal CNS glial cell morphology","No","Yes","Yes"
"2092","MGI:95697","HGNC:4235","nervous system phenotype","Nerve - Tibial","Abnormality of the nervous system","abnormal CNS glial cell morphology","No","Yes","Yes"
"2093","MGI:95697","HGNC:4235","nervous system phenotype","Brain - Anterior cingulate cortex (BA24)","Abnormality of the nervous system","abnormal CNS glial cell morphology","No","Yes","Yes"
"2094","MGI:95697","HGNC:4235","nervous system phenotype","Brain - Cerebellum","Abnormality of the nervous system","abnormal CNS glial cell morphology","No","Yes","Yes"
"2095","MGI:95697","HGNC:4235","nervous system phenotype","Brain - Amygdala","Abnormality of the nervous system","abnormal CNS glial cell morphology","No","Yes","Yes"
"2096","MGI:95697","HGNC:4235","nervous system phenotype","Brain - Nucleus accumbens (basal ganglia)","Abnormality of the nervous system","abnormal CNS glial cell morphology","No","Yes","Yes"
"2097","MGI:95697","HGNC:4235","nervous system phenotype","Brain - Spinal cord (cervical c-1)","Abnormality of the nervous system","abnormal CNS glial cell morphology","No","Yes","Yes"
"2098","MGI:95697","HGNC:4235","nervous system phenotype","Brain - Substantia nigra","Abnormality of the nervous system","abnormal CNS glial cell morphology","No","Yes","Yes"
"2099","MGI:95697","HGNC:4235","nervous system phenotype","Pituitary","Abnormality of the nervous system","abnormal CNS glial cell morphology","No","Yes","Yes"
"2100","MGI:95697","HGNC:4235","nervous system phenotype","Brain - Frontal Cortex (BA9)","Abnormality of the nervous system","abnormal CNS glial cell morphology","No","Yes","Yes"
"2101","MGI:95697","HGNC:4235","nervous system phenotype","Brain - Caudate (basal ganglia)","Abnormality of the nervous system","abnormal CNS glial cell morphology","No","Yes","Yes"
"2102","MGI:95713","HGNC:4274","cardiovascular system phenotype","Artery - Aorta","Abnormality of the cardiovascular system","abnormal heart ventricle morphology","No","Yes","Yes"
"2103","MGI:95713","HGNC:4274","cardiovascular system phenotype","Artery - Coronary","Abnormality of the cardiovascular system","abnormal heart ventricle morphology","No","Yes","Yes"
"2104","MGI:95713","HGNC:4274","cardiovascular system phenotype","Artery - Tibial","Abnormality of the cardiovascular system","abnormal heart ventricle morphology","No","Yes","Yes"
"2105","MGI:95713","HGNC:4274","cardiovascular system phenotype","Heart - Atrial Appendage","Abnormality of the cardiovascular system","abnormal heart ventricle morphology","No","Yes","Yes"
"2106","MGI:95713","HGNC:4274","cardiovascular system phenotype","Heart - Left Ventricle","Abnormality of the cardiovascular system","abnormal heart ventricle morphology","No","Yes","Yes"
"2107","MGI:95728","HGNC:4318","craniofacial phenotype","Minor Salivary Gland","Abnormality of head or neck","small mandible","No","Yes","Yes"
"2108","MGI:95728","HGNC:4318","skeleton phenotype","Muscle - Skeletal","Abnormality of the skeletal system","small mandible","No","Yes","No"
"2109","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Cerebellum","Abnormality of the nervous system","abnormal lateral ventricle morphology","Yes","Yes","No"
"2110","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Substantia nigra","Abnormality of the nervous system","abnormal lateral ventricle morphology","Yes","Yes","Yes"
"2111","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Frontal Cortex (BA9)","Abnormality of the nervous system","abnormal lateral ventricle morphology","Yes","Yes","Yes"
"2112","MGI:95729","HGNC:4319","nervous system phenotype","Pituitary","Abnormality of the nervous system","abnormal lateral ventricle morphology","Yes","Yes","Yes"
"2113","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Hippocampus","Abnormality of the nervous system","abnormal lateral ventricle morphology","Yes","Yes","Yes"
"2114","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Hypothalamus","Abnormality of the nervous system","abnormal lateral ventricle morphology","Yes","Yes","Yes"
"2115","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Anterior cingulate cortex (BA24)","Abnormality of the nervous system","abnormal lateral ventricle morphology","Yes","Yes","Yes"
"2116","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Amygdala","Abnormality of the nervous system","abnormal lateral ventricle morphology","Yes","Yes","Yes"
"2117","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Cerebellar Hemisphere","Abnormality of the nervous system","abnormal lateral ventricle morphology","Yes","Yes","No"
"2118","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Spinal cord (cervical c-1)","Abnormality of the nervous system","abnormal lateral ventricle morphology","Yes","Yes","No"
"2119","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","abnormal lateral ventricle morphology","Yes","Yes","Yes"
"2120","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Cortex","Abnormality of the nervous system","abnormal lateral ventricle morphology","Yes","Yes","Yes"
"2121","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Caudate (basal ganglia)","Abnormality of the nervous system","abnormal lateral ventricle morphology","Yes","Yes","Yes"
"2122","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Nucleus accumbens (basal ganglia)","Abnormality of the nervous system","abnormal lateral ventricle morphology","Yes","Yes","Yes"
"2123","MGI:95729","HGNC:4319","nervous system phenotype","Nerve - Tibial","Abnormality of the nervous system","abnormal lateral ventricle morphology","Yes","Yes","Yes"
"2124","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Cerebellum","Abnormality of the nervous system","wavy neural tube","Yes","Yes","No"
"2125","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Substantia nigra","Abnormality of the nervous system","wavy neural tube","Yes","Yes","Yes"
"2126","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Frontal Cortex (BA9)","Abnormality of the nervous system","wavy neural tube","Yes","Yes","Yes"
"2127","MGI:95729","HGNC:4319","nervous system phenotype","Pituitary","Abnormality of the nervous system","wavy neural tube","Yes","Yes","Yes"
"2128","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Hippocampus","Abnormality of the nervous system","wavy neural tube","Yes","Yes","Yes"
"2129","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Hypothalamus","Abnormality of the nervous system","wavy neural tube","Yes","Yes","Yes"
"2130","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Anterior cingulate cortex (BA24)","Abnormality of the nervous system","wavy neural tube","Yes","Yes","Yes"
"2131","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Amygdala","Abnormality of the nervous system","wavy neural tube","Yes","Yes","Yes"
"2132","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Cerebellar Hemisphere","Abnormality of the nervous system","wavy neural tube","Yes","Yes","No"
"2133","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Spinal cord (cervical c-1)","Abnormality of the nervous system","wavy neural tube","Yes","Yes","No"
"2134","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","wavy neural tube","Yes","Yes","Yes"
"2135","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Cortex","Abnormality of the nervous system","wavy neural tube","Yes","Yes","Yes"
"2136","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Caudate (basal ganglia)","Abnormality of the nervous system","wavy neural tube","Yes","Yes","Yes"
"2137","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Nucleus accumbens (basal ganglia)","Abnormality of the nervous system","wavy neural tube","Yes","Yes","Yes"
"2138","MGI:95729","HGNC:4319","nervous system phenotype","Nerve - Tibial","Abnormality of the nervous system","wavy neural tube","Yes","Yes","Yes"
"2139","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Cerebellum","Abnormality of the nervous system","abnormal neural tube morphology","Yes","Yes","No"
"2140","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Substantia nigra","Abnormality of the nervous system","abnormal neural tube morphology","Yes","Yes","Yes"
"2141","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Frontal Cortex (BA9)","Abnormality of the nervous system","abnormal neural tube morphology","Yes","Yes","Yes"
"2142","MGI:95729","HGNC:4319","nervous system phenotype","Pituitary","Abnormality of the nervous system","abnormal neural tube morphology","Yes","Yes","Yes"
"2143","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Hippocampus","Abnormality of the nervous system","abnormal neural tube morphology","Yes","Yes","Yes"
"2144","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Hypothalamus","Abnormality of the nervous system","abnormal neural tube morphology","Yes","Yes","Yes"
"2145","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Anterior cingulate cortex (BA24)","Abnormality of the nervous system","abnormal neural tube morphology","Yes","Yes","Yes"
"2146","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Amygdala","Abnormality of the nervous system","abnormal neural tube morphology","Yes","Yes","Yes"
"2147","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Cerebellar Hemisphere","Abnormality of the nervous system","abnormal neural tube morphology","Yes","Yes","No"
"2148","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Spinal cord (cervical c-1)","Abnormality of the nervous system","abnormal neural tube morphology","Yes","Yes","No"
"2149","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","abnormal neural tube morphology","Yes","Yes","Yes"
"2150","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Cortex","Abnormality of the nervous system","abnormal neural tube morphology","Yes","Yes","Yes"
"2151","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Caudate (basal ganglia)","Abnormality of the nervous system","abnormal neural tube morphology","Yes","Yes","Yes"
"2152","MGI:95729","HGNC:4319","nervous system phenotype","Brain - Nucleus accumbens (basal ganglia)","Abnormality of the nervous system","abnormal neural tube morphology","Yes","Yes","Yes"
"2153","MGI:95729","HGNC:4319","nervous system phenotype","Nerve - Tibial","Abnormality of the nervous system","abnormal neural tube morphology","Yes","Yes","Yes"
"2154","MGI:95813","HGNC:4576","nervous system phenotype","Brain - Cerebellum","Abnormality of the nervous system","abnormal cerebellar Purkinje cell layer","Yes","Yes","Yes"
"2155","MGI:95813","HGNC:4576","nervous system phenotype","Brain - Amygdala","Abnormality of the nervous system","abnormal cerebellar Purkinje cell layer","Yes","Yes","Yes"
"2156","MGI:95813","HGNC:4576","nervous system phenotype","Brain - Cortex","Abnormality of the nervous system","abnormal cerebellar Purkinje cell layer","Yes","Yes","No"
"2157","MGI:95813","HGNC:4576","nervous system phenotype","Nerve - Tibial","Abnormality of the nervous system","abnormal cerebellar Purkinje cell layer","Yes","Yes","No"
"2158","MGI:95813","HGNC:4576","nervous system phenotype","Pituitary","Abnormality of the nervous system","abnormal cerebellar Purkinje cell layer","Yes","No","No"
